,,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
95221,30-Sep-21,14:50:00,15,14,0,5,0,3,27,27,0,8,22,13,33,21,11,0,6,5,11,21,0,2,25,0,8,0,0,10,0,11,0,6
95231,30-Sep-21,15:00:00,11,10,0,3,0,0,20,24,0,0,35,14,25,18,10,0,4,13,9,0,4,6,35,0,25,0,8,13,0,0,0,1
95241,30-Sep-21,15:10:00,29,14,0,0,0,0,31,27,13,0,6,15,27,38,9,11,1,21,10,0,0,6,27,5,2,6,12,6,10,13,9,0
95251,30-Sep-21,15:20:00,11,0,0,0,4,0,38,28,0,0,0,15,32,0,14,6,8,32,1,0,5,21,32,0,4,0,1,0,11,30,13,0
95261,30-Sep-21,15:30:00,24,6,0,0,9,2,22,23,2,20,5,4,40,0,8,27,23,17,11,9,25,14,36,0,12,2,0,4,21,4,7,0
95271,30-Sep-21,15:40:00,22,0,0,6,1,7,15,2,0,0,22,5,22,0,5,3,36,45,6,0,1,18,33,0,8,10,0,9,9,0,0,0
95281,30-Sep-21,15:50:00,12,9,0,15,0,11,25,1,0,6,17,19,33,0,10,2,11,42,3,5,0,16,2,12,1,0,0,30,4,1,0,0
95291,30-Sep-21,16:00:00,14,15,0,1,6,0,26,22,4,9,6,47,28,16,14,9,31,24,4,1,1,18,29,0,2,8,0,9,22,6,0,0
95301,30-Sep-21,16:10:00,14,26,0,20,3,0,16,10,4,0,7,32,26,22,14,5,47,58,6,3,0,3,37,4,7,0,19,0,25,27,0,0
95311,30-Sep-21,16:20:00,6,17,0,21,9,8,18,18,0,0,0,33,25,23,14,11,33,30,4,3,6,17,27,0,1,0,8,4,17,24,0,0
95321,30-Sep-21,16:30:00,12,19,0,17,4,0,11,24,0,0,0,17,16,8,12,1,30,22,0,0,28,0,0,0,0,0,0,7,9,20,0,0
95331,30-Sep-21,16:40:00,14,6,0,5,1,5,6,13,0,0,0,24,20,8,13,7,14,13,2,0,1,15,0,0,0,0,4,8,14,0,3,1
95341,30-Sep-21,16:50:00,2,17,0,13,3,0,11,8,10,0,0,16,15,0,14,0,14,15,2,12,0,9,10,11,5,0,10,16,24,2,2,9
95351,30-Sep-21,17:00:00,0,15,0,15,23,0,48,16,4,0,0,9,18,0,10,16,6,27,0,0,0,4,29,0,0,0,57,10,16,0,0,22
95361,30-Sep-21,17:10:00,0,22,0,7,4,3,2,4,4,0,0,5,13,27,29,36,24,22,2,0,0,20,8,0,2,0,0,7,8,0,0,5
95371,30-Sep-21,17:20:00,2,11,0,15,0,0,0,12,13,0,0,13,21,0,24,11,49,18,0,0,10,9,0,0,0,11,0,2,10,0,0,4
95381,30-Sep-21,17:30:00,4,21,0,14,0,0,20,8,12,0,0,8,0,0,6,8,5,4,0,0,7,0,8,0,0,0,1,0,7,0,0,0
95391,30-Sep-21,17:40:00,6,10,0,5,0,13,0,0,0,17,0,24,0,0,20,0,8,39,0,4,0,0,22,0,0,0,0,3,0,0,0,0
95401,30-Sep-21,17:50:00,4,7,0,0,5,7,4,11,0,5,0,10,0,0,9,12,17,10,0,2,0,1,12,0,8,5,0,10,0,0,0,0
95411,30-Sep-21,18:00:00,1,0,0,4,0,13,7,1,0,0,0,10,0,0,16,35,24,17,17,0,0,9,28,0,49,0,0,0,0,0,0,0
95421,30-Sep-21,18:10:00,0,17,0,14,0,2,2,11,0,0,0,0,0,0,4,2,22,9,11,0,9,0,10,0,16,19,0,11,13,1,0,0
95431,30-Sep-21,18:20:00,0,33,1,16,0,0,2,4,0,0,0,14,9,0,6,17,1,14,16,0,0,0,23,0,23,5,0,0,14,1,0,0
95441,30-Sep-21,18:30:00,0,0,0,0,0,0,0,6,0,0,0,3,38,0,7,5,11,0,4,0,0,0,11,9,0,0,0,1,6,0,10,0
95451,30-Sep-21,18:40:00,0,0,0,4,23,4,0,7,0,0,0,4,53,0,22,8,28,24,6,0,9,9,0,50,20,9,0,1,11,0,6,0
95461,30-Sep-21,18:50:00,0,2,0,12,5,2,0,12,0,0,0,12,4,14,10,14,7,51,0,0,0,26,0,5,15,0,0,0,3,0,0,0
95471,30-Sep-21,19:00:00,0,4,0,1,0,1,0,7,0,0,0,5,20,16,6,0,0,20,8,0,0,1,14,0,13,5,0,0,0,0,0,0
95481,30-Sep-21,19:10:00,0,0,0,0,5,13,0,3,0,5,0,5,0,5,4,2,0,0,0,0,0,8,32,4,0,0,0,0,0,0,3,0
95491,30-Sep-21,19:20:00,0,0,0,2,55,0,0,4,0,5,0,8,0,3,18,8,0,0,0,0,0,0,16,0,12,0,0,0,0,0,0,0
95501,30-Sep-21,19:30:00,0,0,0,1,9,0,0,0,0,0,0,0,0,7,15,15,0,0,4,0,0,8,0,7,4,0,0,0,14,0,1,0
95511,30-Sep-21,19:40:00,1,0,0,0,25,0,3,0,0,0,0,48,0,0,7,0,6,0,0,0,5,5,2,32,0,24,0,0,4,0,4,0
95521,30-Sep-21,19:50:00,0,6,0,1,11,2,34,0,0,0,0,0,0,0,7,9,10,0,0,0,0,0,19,0,0,0,0,0,1,0,1,0
95531,30-Sep-21,20:00:00,0,0,0,0,10,0,0,0,0,0,0,14,0,0,10,0,0,0,0,0,7,0,11,0,0,0,0,0,0,0,1,0
95541,30-Sep-21,20:10:00,0,0,0,3,1,0,0,0,0,0,0,13,0,0,1,1,0,22,2,0,13,4,26,0,0,6,0,0,0,0,0,0
95551,30-Sep-21,20:20:00,0,5,0,7,9,0,0,0,0,9,0,0,0,0,20,0,0,0,2,4,0,0,0,19,6,11,3,0,8,0,4,0
95561,30-Sep-21,20:30:00,0,3,0,2,0,0,2,0,0,2,0,0,9,0,21,0,0,9,3,0,0,5,1,0,0,12,0,0,3,0,0,0
95571,30-Sep-21,20:40:00,2,14,2,0,5,7,2,0,0,0,0,23,5,4,4,9,0,0,26,5,9,9,2,1,0,9,0,0,4,29,5,0
95581,30-Sep-21,20:50:00,0,9,0,0,9,1,4,0,0,6,0,2,4,13,16,26,20,0,2,35,0,0,11,0,0,33,3,0,0,9,3,0
95591,30-Sep-21,21:00:00,0,9,1,5,8,0,1,0,0,0,8,0,0,4,4,0,10,0,10,10,0,6,7,0,0,0,0,0,11,0,5,0
95601,30-Sep-21,21:10:00,0,0,1,1,1,0,0,0,0,4,0,7,5,11,25,0,13,0,2,1,0,4,2,0,7,0,0,0,16,0,6,12
95611,30-Sep-21,21:20:00,0,2,0,0,10,0,0,0,0,0,0,27,2,11,17,21,0,0,12,0,9,1,12,4,3,0,0,0,0,0,0,4
95621,30-Sep-21,21:30:00,0,0,1,0,4,0,0,0,19,0,0,1,26,20,29,34,0,0,7,0,1,11,22,13,19,0,0,0,0,0,8,0
95631,30-Sep-21,21:40:00,0,0,0,0,0,10,7,0,14,0,0,0,33,3,12,3,0,1,14,0,7,8,5,17,5,10,0,0,0,6,6,2
95641,30-Sep-21,21:50:00,0,0,0,0,0,0,28,7,0,13,1,3,0,10,19,0,0,10,4,0,0,20,11,2,5,0,0,0,8,3,7,12
95651,30-Sep-21,22:00:00,2,3,1,0,4,0,0,14,0,2,4,1,0,11,21,3,29,1,52,0,9,12,3,28,2,40,0,0,14,0,1,0
95661,30-Sep-21,22:10:00,20,3,0,18,48,0,0,4,4,0,29,8,0,123,6,2,7,0,18,0,0,5,5,8,0,1,2,0,3,30,6,8
95671,30-Sep-21,22:20:00,0,23,0,0,1,0,0,17,4,6,35,0,33,12,11,63,9,0,36,0,1,4,4,17,0,11,0,0,4,0,26,4
95681,30-Sep-21,22:30:00,10,21,0,0,0,0,6,0,15,3,0,5,3,8,26,16,11,0,4,1,0,4,3,13,0,2,0,0,22,5,0,0
95691,30-Sep-21,22:40:00,0,25,0,9,2,4,0,4,37,1,12,2,33,14,12,5,19,6,25,2,0,6,4,4,0,4,0,0,1,0,7,2
95701,30-Sep-21,22:50:00,7,3,0,6,38,17,0,14,44,1,2,19,25,23,15,25,14,2,21,28,17,4,3,0,8,1,0,7,10,1,5,17
95711,30-Sep-21,23:00:00,2,1,0,0,3,8,0,12,90,0,0,21,20,30,18,9,7,12,24,0,43,6,4,0,17,0,2,0,3,33,9,44
95721,30-Sep-21,23:10:00,2,5,1,5,8,0,1,16,22,11,26,4,0,10,12,5,11,4,23,0,2,14,36,0,6,8,0,11,10,25,0,3
95731,30-Sep-21,23:20:00,5,36,40,3,0,46,0,19,53,6,7,9,31,5,17,0,44,4,20,0,4,12,6,20,14,2,3,0,7,81,1,3
95741,30-Sep-21,23:30:00,0,2,14,41,3,7,5,28,66,6,15,3,37,25,12,46,20,54,11,0,5,13,27,2,5,0,1,0,6,33,15,1
95751,30-Sep-21,23:40:00,25,11,0,4,4,0,29,28,67,0,1,10,82,6,18,37,10,14,17,9,8,8,5,19,0,0,6,1,12,8,0,15
95761,30-Sep-21,23:50:00,24,7,2,0,8,14,19,47,59,0,5,3,0,2,15,19,27,5,19,26,9,5,6,12,5,18,6,10,20,8,4,8
95771,1-Oct-21,0:00:00,5,10,4,2,20,5,2,50,24,0,11,6,39,2,26,10,37,12,3,21,14,9,9,7,43,7,8,0,10,34,2,28
95781,1-Oct-21,0:10:00,15,14,0,3,3,0,2,58,34,0,8,20,33,0,21,5,55,39,10,13,4,16,4,5,12,20,0,1,4,12,9,11
95791,1-Oct-21,0:20:00,4,2,10,1,6,0,3,49,61,0,0,3,23,0,23,19,11,0,5,0,1,9,7,1,8,12,3,0,11,34,16,8
95801,1-Oct-21,0:30:00,11,15,0,0,4,0,0,37,62,0,5,0,30,23,26,38,29,0,30,33,2,4,6,16,0,5,4,1,18,19,1,9
95811,1-Oct-21,0:40:00,0,21,0,1,1,0,2,33,71,0,0,0,25,0,30,16,6,0,7,11,10,5,4,24,1,5,13,5,5,17,13,2
95821,1-Oct-21,0:50:00,3,16,9,0,6,0,2,28,33,0,1,0,32,0,15,47,2,0,7,65,8,11,18,19,8,0,8,0,3,2,6,3
95831,1-Oct-21,1:00:00,9,3,1,2,2,0,8,29,0,0,3,0,4,0,22,16,0,0,19,27,2,6,9,36,4,0,2,0,14,0,0,18
95841,1-Oct-21,1:10:00,2,5,0,8,4,0,28,10,0,0,24,0,0,0,21,15,0,0,7,27,0,4,1,9,6,18,0,0,37,6,0,25
95851,1-Oct-21,1:20:00,7,8,0,14,15,0,7,2,0,0,66,0,8,4,20,9,1,0,0,4,0,11,26,2,0,1,15,0,2,18,0,2
95861,1-Oct-21,1:30:00,2,0,0,0,4,0,4,10,0,0,14,0,45,4,27,12,0,0,0,4,7,2,9,14,7,5,5,0,6,2,0,0
95871,1-Oct-21,1:40:00,4,8,16,0,1,0,3,0,6,0,0,0,45,0,16,28,24,0,13,1,2,0,7,3,0,5,0,0,2,0,0,0
95881,1-Oct-21,1:50:00,0,3,24,0,0,0,2,0,0,0,0,0,7,0,24,39,13,0,3,40,0,9,5,10,0,0,4,1,1,0,0,0
95891,1-Oct-21,2:00:00,2,4,12,12,0,8,11,0,0,0,0,0,6,0,24,31,0,0,4,21,11,18,0,0,0,0,5,3,4,0,0,0
95901,1-Oct-21,2:10:00,0,0,10,9,0,3,0,2,0,0,8,0,7,0,22,13,0,0,0,6,1,3,3,2,0,2,15,0,5,5,0,0
95911,1-Oct-21,2:20:00,0,0,0,2,1,2,0,19,20,0,4,0,17,0,13,15,0,0,3,11,0,0,9,25,6,0,11,0,0,0,0,0
95921,1-Oct-21,2:30:00,0,0,0,0,1,5,0,3,10,0,1,3,63,0,27,13,13,0,0,9,0,0,11,14,0,8,6,0,20,0,0,0
95931,1-Oct-21,2:40:00,0,0,0,6,0,19,33,0,27,0,0,0,9,0,32,3,15,0,2,0,23,2,7,1,0,7,12,0,35,29,0,0
95941,1-Oct-21,2:50:00,12,0,0,0,0,3,23,0,0,0,0,8,34,0,17,4,13,0,0,0,25,13,4,2,0,5,2,0,5,0,1,0
95951,1-Oct-21,3:00:00,1,0,0,0,0,0,13,0,0,0,0,2,11,2,15,7,0,0,0,0,18,3,6,15,0,0,0,0,1,0,15,0
95961,1-Oct-21,3:10:00,7,0,15,30,4,0,0,0,0,0,1,0,15,0,31,0,0,0,0,0,1,4,3,7,0,29,2,0,0,11,0,0
95971,1-Oct-21,3:20:00,9,1,9,4,11,0,30,0,0,0,24,11,14,22,25,13,4,3,6,6,18,9,11,15,3,1,3,0,2,7,0,0
95981,1-Oct-21,3:30:00,9,0,8,14,7,0,1,6,0,0,10,0,8,20,15,3,0,3,13,16,32,8,1,5,1,1,3,0,0,6,0,0
95991,1-Oct-21,3:40:00,6,0,0,36,2,0,0,16,0,0,37,2,0,5,10,2,0,12,0,2,3,8,4,10,15,7,20,0,0,0,0,0
96001,1-Oct-21,3:50:00,0,0,1,7,0,7,0,0,0,3,13,0,17,21,31,27,0,21,19,2,0,3,2,2,6,3,2,0,0,2,0,0
96011,1-Oct-21,4:00:00,0,2,4,6,0,0,0,0,0,5,3,10,8,45,20,4,0,8,0,10,0,0,23,9,0,11,0,0,0,6,0,0
96021,1-Oct-21,4:10:00,0,0,11,0,1,0,0,0,9,1,7,6,10,6,23,39,15,4,0,4,4,13,3,3,0,16,15,0,0,17,0,0
96031,1-Oct-21,4:20:00,10,1,4,0,3,0,0,11,0,0,14,0,5,0,16,9,4,2,18,8,16,6,7,9,0,1,8,0,0,11,0,0
96041,1-Oct-21,4:30:00,0,18,11,3,0,0,0,4,9,0,0,20,17,15,15,24,3,4,15,6,5,5,23,4,17,0,2,0,0,10,0,0
96051,1-Oct-21,4:40:00,0,8,4,0,0,0,30,14,45,14,0,0,0,5,27,19,0,2,21,5,0,4,4,5,0,3,1,0,0,17,0,0
96061,1-Oct-21,4:50:00,2,44,25,0,0,0,19,1,14,3,9,0,0,1,15,4,0,0,19,1,0,11,27,43,0,0,0,0,0,24,0,0
96071,1-Oct-21,5:00:00,1,33,2,0,0,0,27,5,0,0,0,0,0,0,21,33,5,0,0,0,4,7,27,31,4,16,0,0,0,5,10,0
96081,1-Oct-21,5:10:00,0,1,0,0,0,0,11,3,0,0,0,7,0,0,23,12,9,0,0,4,20,5,1,0,0,32,0,0,0,10,0,0
96091,1-Oct-21,5:20:00,0,0,0,0,7,0,0,1,8,0,0,16,2,11,30,0,0,0,53,4,9,16,0,0,10,1,0,0,0,16,0,0
96101,1-Oct-21,5:30:00,21,0,36,0,2,0,0,9,4,0,0,1,42,12,11,15,0,0,37,27,6,3,2,3,0,30,0,0,0,0,0,0
96111,1-Oct-21,5:40:00,6,0,3,0,8,0,0,0,31,20,0,0,8,3,24,9,3,0,14,0,3,4,0,7,4,1,0,0,0,0,0,0
96121,1-Oct-21,5:50:00,0,2,0,17,7,0,11,0,14,24,0,0,8,4,21,2,9,30,0,14,0,6,0,10,6,2,0,0,0,6,0,0
96131,1-Oct-21,6:00:00,0,7,4,17,0,0,36,9,26,2,2,0,4,32,27,5,68,7,0,11,6,28,2,35,0,0,0,0,0,10,0,0
96141,1-Oct-21,6:10:00,6,1,23,2,4,0,15,10,0,26,9,3,0,5,15,1,35,0,0,18,28,4,32,19,13,4,0,6,0,88,0,0
96151,1-Oct-21,6:20:00,1,0,1,0,0,0,8,0,0,20,0,8,0,30,17,9,23,0,0,4,6,39,0,10,30,0,1,21,0,3,0,0
96161,1-Oct-21,6:30:00,0,0,9,0,0,0,44,2,0,0,13,0,0,0,15,2,21,0,0,0,29,12,3,8,6,0,0,0,0,2,0,0
96171,1-Oct-21,6:40:00,0,0,0,0,3,0,0,0,0,0,0,3,13,0,21,21,11,0,0,0,2,13,10,0,9,20,1,0,0,9,0,0
96181,1-Oct-21,6:50:00,0,2,0,0,0,0,9,0,0,15,0,5,7,0,14,17,0,0,0,41,4,3,1,3,0,0,1,0,0,6,0,0
96191,1-Oct-21,7:00:00,0,70,0,0,0,0,3,8,0,19,0,0,13,0,12,1,7,0,0,3,1,2,0,3,0,0,0,0,0,0,0,0
96201,1-Oct-21,7:10:00,0,0,0,0,10,0,0,0,0,17,0,17,2,0,14,37,0,0,0,2,9,7,4,0,0,0,0,0,0,0,0,0
96211,1-Oct-21,7:20:00,0,0,5,18,0,0,11,0,0,2,0,7,26,0,7,2,2,1,0,0,0,8,25,6,0,0,0,0,0,0,0,0
96221,1-Oct-21,7:30:00,0,0,16,2,20,0,16,4,0,16,0,0,14,0,17,9,18,0,0,0,0,5,2,0,0,0,2,0,0,0,0,0
96231,1-Oct-21,7:40:00,25,0,21,2,6,0,24,0,0,2,0,23,33,21,10,0,0,13,0,0,5,22,49,0,0,0,0,0,0,0,0,0
96241,1-Oct-21,7:50:00,2,0,8,20,4,0,11,0,0,0,12,13,5,7,5,36,0,0,0,0,5,21,2,1,0,5,0,0,0,0,0,0
96251,1-Oct-21,8:00:00,0,0,6,11,0,0,0,0,0,0,0,16,6,14,14,9,21,0,0,13,0,0,0,3,0,0,16,0,0,0,0,0
96261,1-Oct-21,8:10:00,0,0,0,0,35,0,0,13,0,21,21,9,3,10,13,4,7,15,0,0,0,0,0,10,0,0,24,0,0,0,0,0
96271,1-Oct-21,8:20:00,0,0,21,0,5,0,0,11,0,1,36,0,27,0,14,17,0,2,0,0,0,0,0,14,0,0,19,0,0,0,0,0
96281,1-Oct-21,8:30:00,0,0,0,0,0,0,7,12,0,24,27,16,7,0,12,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0
96291,1-Oct-21,8:40:00,0,0,0,0,1,2,36,0,0,0,23,24,0,68,10,0,0,0,0,0,27,0,2,0,0,17,0,0,0,0,0,0
96301,1-Oct-21,8:50:00,0,0,0,0,2,0,3,5,0,16,0,7,0,9,15,0,20,0,0,42,0,0,9,0,0,0,0,0,0,0,0,0
96311,1-Oct-21,9:00:00,0,0,0,0,2,0,24,13,0,0,0,5,0,4,18,0,10,18,0,0,0,0,0,12,0,0,0,0,0,0,0,0
96321,1-Oct-21,9:10:00,0,0,0,0,0,0,17,1,0,4,0,6,0,24,15,5,0,15,0,3,2,0,5,5,0,1,15,0,0,0,0,0
96331,1-Oct-21,9:20:00,0,0,0,0,5,0,22,0,0,2,0,3,0,12,8,32,0,0,0,0,7,0,4,4,0,2,25,0,0,0,0,0
96341,1-Oct-21,9:30:00,0,0,0,0,0,9,3,2,0,52,0,4,0,15,13,25,0,0,0,1,8,0,2,11,0,0,0,0,0,0,0,0
96351,1-Oct-21,9:40:00,0,0,0,1,1,32,0,10,0,1,0,1,0,0,5,1,0,0,0,0,2,0,23,15,0,0,23,0,0,0,0,0
96361,1-Oct-21,9:50:00,0,0,0,0,1,0,28,13,0,25,0,2,0,3,5,4,0,0,0,4,0,0,13,0,0,0,2,0,0,0,0,0
96371,1-Oct-21,10:00:00,0,0,11,1,0,0,0,0,0,0,0,0,0,26,12,0,0,0,0,6,0,0,0,0,0,27,0,0,0,1,0,0
96381,1-Oct-21,10:10:00,0,0,17,0,3,0,13,12,0,0,0,10,0,8,2,10,0,16,0,13,8,0,0,3,0,5,0,0,0,5,0,0
96391,1-Oct-21,10:20:00,0,0,32,0,0,0,0,5,0,2,0,4,0,3,14,0,0,0,0,6,40,0,0,12,0,0,5,0,0,18,0,0
96401,1-Oct-21,10:30:00,0,0,7,0,6,0,0,4,0,22,0,28,0,24,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96411,1-Oct-21,10:40:00,3,0,6,0,9,0,0,3,0,14,0,0,0,4,10,2,0,7,0,0,0,0,0,0,0,0,11,0,0,2,0,0
96421,1-Oct-21,10:50:00,0,0,6,0,0,13,0,39,0,0,0,21,0,2,8,1,0,13,0,3,0,0,0,0,0,0,0,3,0,5,0,0
96431,1-Oct-21,11:00:00,0,0,0,0,16,0,0,4,0,0,0,0,3,34,18,1,0,4,0,0,0,0,4,0,0,0,0,0,0,5,0,0
96441,1-Oct-21,11:10:00,16,0,3,0,11,0,0,0,28,0,0,0,1,26,0,9,0,23,0,0,1,0,13,0,0,0,0,0,0,0,0,0
96451,1-Oct-21,11:20:00,2,0,11,0,0,0,0,13,25,0,0,5,0,0,5,0,0,12,0,0,25,0,29,1,0,44,0,0,0,5,0,0
96461,1-Oct-21,11:30:00,0,0,4,0,0,0,0,37,31,9,0,17,0,9,0,12,0,0,0,0,15,0,0,27,0,41,0,12,0,4,0,0
96471,1-Oct-21,11:40:00,2,0,0,0,4,0,1,2,9,29,0,0,0,27,5,0,0,14,0,0,28,0,0,8,0,9,0,0,0,2,0,0
96481,1-Oct-21,11:50:00,0,0,0,0,1,0,0,2,0,4,23,9,0,1,1,0,0,22,0,13,17,0,0,0,5,1,0,0,0,15,0,0
96491,1-Oct-21,12:00:00,0,0,0,0,0,0,15,0,0,1,30,0,0,7,5,0,0,0,0,30,0,0,0,3,0,16,0,0,0,2,0,0
96501,1-Oct-21,12:10:00,0,0,0,0,4,0,29,24,0,0,22,0,0,73,12,0,0,0,0,0,0,0,0,34,0,13,0,0,0,12,0,0
96511,1-Oct-21,12:20:00,0,0,0,0,0,0,5,1,0,0,13,0,0,12,1,0,0,0,0,5,20,0,0,3,0,0,0,0,0,3,0,0
96521,1-Oct-21,12:30:00,0,0,0,0,8,0,6,0,0,0,6,0,0,22,1,0,0,0,0,11,0,0,0,1,0,14,0,0,0,4,0,0
96531,1-Oct-21,12:40:00,0,0,0,0,4,0,0,2,0,0,49,0,2,4,0,0,0,0,0,40,29,0,0,7,0,23,0,0,0,0,0,0
96541,1-Oct-21,12:50:00,0,0,1,0,0,0,0,2,0,0,0,0,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96551,1-Oct-21,13:00:00,0,0,2,0,0,0,0,0,23,0,3,1,0,10,12,0,0,0,0,8,3,0,0,0,4,21,0,0,0,1,0,0
96561,1-Oct-21,13:10:00,1,0,0,0,0,0,0,0,6,0,0,28,0,0,1,0,0,0,0,13,0,0,0,0,5,1,0,0,0,29,0,0
96571,1-Oct-21,13:20:00,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,24,0,0,0,0,2,0,0,0,0,39,0,0
96581,1-Oct-21,13:30:00,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,2,22,0,0,2,0,6,0,0,0,0,0,0
96591,1-Oct-21,13:40:00,2,0,0,0,26,0,0,0,0,0,10,0,0,0,0,0,0,0,0,21,21,0,0,1,0,0,0,0,0,0,0,0
96601,1-Oct-21,13:50:00,0,0,0,0,11,0,0,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,13,5,0,0,0,0,0,0,0
96611,1-Oct-21,14:00:00,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
96621,1-Oct-21,14:10:00,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0
96631,1-Oct-21,14:20:00,0,0,0,0,1,0,0,1,0,0,41,0,0,0,0,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96641,1-Oct-21,14:30:00,15,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0
96651,1-Oct-21,14:40:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,55,0,3,0,0,41,0,0,0,0,0,0,0,0,0,0,0
96661,1-Oct-21,14:50:00,0,0,5,0,0,0,15,0,16,0,0,0,0,0,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
96671,1-Oct-21,15:00:00,0,0,0,0,1,0,6,0,3,0,0,0,0,0,1,0,11,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
96681,1-Oct-21,15:10:00,14,0,1,0,17,0,0,0,0,0,0,8,0,0,1,0,14,6,0,17,0,0,0,10,0,0,0,0,0,0,0,0
96691,1-Oct-21,15:20:00,15,0,1,0,0,0,0,0,23,0,0,8,0,0,0,0,0,7,0,0,16,0,0,4,0,0,0,0,0,0,0,0
96701,1-Oct-21,15:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,19,0,0,0,0,0,0
96711,1-Oct-21,15:40:00,0,0,0,1,0,0,0,0,53,0,0,0,0,0,0,22,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0
96721,1-Oct-21,15:50:00,0,0,26,21,0,0,0,0,6,0,0,0,3,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96731,1-Oct-21,16:00:00,16,0,1,0,0,0,0,0,25,0,0,0,1,0,0,14,0,17,0,0,0,0,7,0,0,0,0,0,0,0,0,0
96741,1-Oct-21,16:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0
96751,1-Oct-21,16:20:00,0,0,0,0,0,0,0,0,1,0,0,0,33,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0
96761,1-Oct-21,16:30:00,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
96771,1-Oct-21,16:40:00,0,0,1,0,0,0,0,1,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
96781,1-Oct-21,16:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
96791,1-Oct-21,17:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,31,49,0,0,0,0,0,0,0,0
96801,1-Oct-21,17:10:00,0,0,0,0,60,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0
96811,1-Oct-21,17:20:00,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,40,0,0,0,0,0,0,0,0
96821,1-Oct-21,17:30:00,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
96831,1-Oct-21,17:40:00,0,0,0,0,0,0,0,0,44,0,0,0,0,0,9,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96841,1-Oct-21,17:50:00,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
96851,1-Oct-21,18:00:00,0,0,0,0,0,2,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96861,1-Oct-21,18:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
96871,1-Oct-21,18:20:00,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,16,0,28,0,0,7,0,0,0,0,0,0,0,0,0
96881,1-Oct-21,18:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,15,0,0,0,0,0,0,0,0,0,0,0,0
96891,1-Oct-21,18:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,9,0,0,0,0,0,0,0,0
96901,1-Oct-21,18:50:00,0,0,0,0,15,10,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,17,0,0,0,0,0,0,0,0
96911,1-Oct-21,19:00:00,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
96921,1-Oct-21,19:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0
96931,1-Oct-21,19:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,20,0,0,0,0,0,0,0,0
