,,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
22809,26-Mar-19,10:00:00,0,22,14,11,4,2,16,34,4,1,25,6,1,13,6,23,19,45,25,4,5,33,19,10,15,6,0,1,0,0,11,11
22819,26-Mar-19,10:10:00,0,15,17,2,1,16,19,24,8,1,19,3,6,19,13,12,12,26,5,1,0,17,2,9,8,12,2,0,4,0,2,11
22829,26-Mar-19,10:20:00,0,20,16,0,6,3,10,22,1,1,7,4,8,2,14,6,23,3,4,0,1,6,2,4,12,7,2,0,4,3,0,2
22839,26-Mar-19,10:30:00,0,11,12,0,4,0,11,11,0,0,6,0,40,0,8,7,8,10,8,9,0,0,0,2,6,6,2,0,6,1,0,5
22849,26-Mar-19,10:40:00,0,14,5,0,5,0,23,20,0,0,11,0,19,0,13,9,17,5,0,4,0,0,0,0,4,4,0,0,0,0,0,0
22859,26-Mar-19,10:50:00,0,12,1,0,0,0,19,24,0,0,8,1,16,16,9,12,7,6,3,4,0,1,3,0,6,0,0,0,0,0,0,2
22869,26-Mar-19,11:00:00,0,11,0,0,0,0,4,8,0,0,4,0,5,7,9,9,4,4,0,8,0,0,0,3,7,0,0,2,0,0,0,11
22879,26-Mar-19,11:10:00,0,1,1,0,0,0,8,0,0,0,0,0,0,0,0,6,12,0,0,0,0,7,0,0,7,0,2,0,0,0,0,15
22889,26-Mar-19,11:20:00,0,22,0,0,0,0,9,0,0,0,0,0,0,0,0,11,13,1,0,0,0,3,1,0,4,0,3,0,0,0,0,6
22899,26-Mar-19,11:30:00,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,25,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
22909,26-Mar-19,11:40:00,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,14,13,0,0,0,0,0,0,11,0,0,0,0,0,0,0,5
22919,26-Mar-19,11:50:00,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,14,11,0,0,0,0,0,0,19,0,0,2,0,0,0,0,2
22929,26-Mar-19,12:00:00,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,30,5,0,11,0,0,0,0,13,1,0,0,0,0,0,0,0
22939,26-Mar-19,12:10:00,0,0,2,8,0,0,0,0,0,0,0,0,0,6,0,7,0,0,3,0,2,5,0,2,0,0,0,0,0,0,0,5
22949,26-Mar-19,12:20:00,0,0,4,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,2,0,1,0,0,5,0,0,0,0,4
22959,26-Mar-19,12:30:00,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,6,0,0,0,0,6
22969,26-Mar-19,12:40:00,0,0,5,10,0,0,10,1,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,2,0,3,0,0,0,0,2
22979,26-Mar-19,12:50:00,0,2,5,8,0,0,9,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,7,0,6,0,0,0,0,0
22989,26-Mar-19,13:00:00,0,7,4,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,2,0,0,0,0,1
22999,26-Mar-19,13:10:00,0,3,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,4,0,0,3,0,0,3,0,0,0,1,0,0,1
23009,26-Mar-19,13:20:00,0,21,0,8,0,0,0,0,0,2,0,0,9,0,0,7,0,2,3,0,0,0,0,0,5,0,6,0,0,0,0,4
23019,26-Mar-19,13:30:00,0,23,0,0,0,0,0,22,0,1,0,0,8,0,0,13,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,4
23029,26-Mar-19,13:40:00,0,14,0,0,0,0,0,7,0,0,0,16,12,0,0,12,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
23039,26-Mar-19,13:50:00,0,16,0,0,0,0,0,17,0,1,0,5,5,0,0,16,0,0,0,0,0,0,0,0,0,30,6,0,1,0,0,0
23049,26-Mar-19,14:00:00,0,14,2,0,0,0,7,3,0,0,0,2,0,0,0,11,0,0,2,0,2,0,0,0,0,1,5,0,0,0,0,0
23059,26-Mar-19,14:10:00,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,8,0,0,5,0,0,0,0,0,3,0,3,0,0,0,0,0
