Fly Activity
31
37
26
48
36
37
44
37
24
8
6
5
12
7
7
32
23
8
9
14
11
8
5
8
9
5
12
6
21
14
6
2
6
8
6
7
6
10
10
12
3
4
6
6
5
2
8
4
7
13
5
8
8
5
4
3
1
4
10
5
1
6
3
2
4
6
1
3
8
2
2
1
10
5
2
5
8
9
4
4
2
9
6
3
5
2
7
2
8
0
3
2
2
1
1
2
0
4
1
10
5
4
0
3
3
2
2
2
6
32
2
0
3
7
0
1
4
3
9
9
9
4
3
3
0
0
3
0
0
3
3
7
0
2
5
5
2
16
13
1
0
3
7
1
1
14
9
10
28
19
25
26
32
8
10
27
22
37
24
20
20
17
9
5
17
0
0
14
10
14
0
6
0
9
15
26
17
19
6
17
15
22
11
21
10
7
0
17
33
0
0
2
4
0
0
0
0
6
0
0
5
3
14
9
9
0
2
0
0
0
3
3
23
21
25
3
1
5
36
2
11
7
10
14
2
15
21
16
3
5
8
0
8
3
4
0
0
0
0
0
0
0
1
0
0
0
2
0
1
18
8
44
33
1
0
0
0
2
7
1
0
0
0
2
70
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
