,,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
23049,26-Mar-19,14:00:00,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,3,0,0,0,0,0,0,0
23059,26-Mar-19,14:10:00,9,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0
23069,26-Mar-19,14:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0
23079,26-Mar-19,14:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,11,0,0,0,4,0,0,0,0,0,0,0
23089,26-Mar-19,14:40:00,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,6,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0
23099,26-Mar-19,14:50:00,0,1,4,0,0,0,0,0,0,3,0,0,0,0,0,0,15,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
23109,26-Mar-19,15:00:00,0,3,3,0,0,0,0,0,0,11,0,0,0,0,0,0,10,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
23119,26-Mar-19,15:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0
23129,26-Mar-19,15:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0
23139,26-Mar-19,15:30:00,0,11,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0
23149,26-Mar-19,15:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
23159,26-Mar-19,15:50:00,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23169,26-Mar-19,16:00:00,0,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
23179,26-Mar-19,16:10:00,0,3,0,0,0,0,10,0,0,0,4,19,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23189,26-Mar-19,16:20:00,0,5,0,0,0,0,7,0,0,0,0,0,7,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
23199,26-Mar-19,16:30:00,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,10,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0
23209,26-Mar-19,16:40:00,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
23219,26-Mar-19,16:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
23229,26-Mar-19,17:00:00,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
23239,26-Mar-19,17:10:00,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,2,0,3,0,0,0,0,0,1,0
23249,26-Mar-19,17:20:00,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,3,0,0,0,0,0,0,0,1,0
23259,26-Mar-19,17:30:00,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,11,0
23269,26-Mar-19,17:40:00,0,0,15,0,0,0,0,0,0,0,7,0,0,0,0,0,12,0,0,0,0,0,9,0,2,0,0,0,0,0,0,0
23279,26-Mar-19,17:50:00,0,0,6,0,0,0,0,0,0,0,0,0,2,3,0,0,9,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
23289,26-Mar-19,18:00:00,5,0,0,0,2,0,0,0,0,0,17,0,0,5,0,0,8,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0
23299,26-Mar-19,18:10:00,0,0,15,0,2,0,2,0,0,0,6,0,2,0,0,0,8,2,0,0,2,0,4,0,0,0,0,0,0,0,0,0
23309,26-Mar-19,18:20:00,0,8,15,0,0,0,2,0,0,0,21,0,0,0,0,0,15,3,0,0,7,0,5,0,2,0,0,0,0,0,0,0
23319,26-Mar-19,18:30:00,0,3,9,0,7,0,11,0,0,0,0,0,0,1,0,0,9,17,0,0,9,0,3,0,2,0,0,0,0,4,0,0
23329,26-Mar-19,18:40:00,3,1,4,0,8,0,35,0,0,0,12,0,0,0,0,0,6,14,0,0,2,0,0,0,3,0,0,0,0,3,0,0
23339,26-Mar-19,18:50:00,0,20,9,0,18,0,2,3,0,0,11,0,0,0,0,0,13,12,0,0,0,4,0,2,5,0,0,0,0,11,1,0
23349,26-Mar-19,19:00:00,0,6,9,0,15,4,3,0,0,0,11,0,0,6,8,0,18,12,0,0,0,4,0,4,6,0,0,0,0,3,5,0
23359,26-Mar-19,19:10:00,0,4,7,0,15,7,21,2,0,0,0,13,0,0,0,2,21,7,0,0,0,0,5,10,2,0,0,4,0,7,7,0
23369,26-Mar-19,19:20:00,3,5,10,0,10,12,1,0,0,0,0,0,0,0,0,2,2,15,0,0,0,3,7,2,13,3,0,10,0,11,1,0
23379,26-Mar-19,19:30:00,7,6,3,2,4,6,16,0,1,10,4,0,1,0,0,8,4,9,0,1,2,15,9,7,6,2,2,12,0,8,0,0
23389,26-Mar-19,19:40:00,20,4,0,4,0,14,14,3,1,4,16,0,1,0,5,8,0,7,0,8,0,22,9,32,6,0,0,15,0,10,4,0
23399,26-Mar-19,19:50:00,38,3,21,11,0,7,7,20,2,7,20,0,0,0,6,12,11,5,0,8,0,20,12,4,2,0,0,7,0,1,11,0
23409,26-Mar-19,20:00:00,13,5,28,10,16,8,0,4,4,10,14,0,0,0,4,9,3,0,0,10,0,18,13,5,0,0,0,4,0,14,10,0
23419,26-Mar-19,20:10:00,15,11,4,8,15,8,11,11,14,20,19,0,0,0,5,11,5,0,0,2,2,12,10,3,1,3,2,11,0,19,7,0
23429,26-Mar-19,20:20:00,15,8,0,4,4,4,11,7,15,20,10,0,0,0,11,8,14,1,0,7,8,16,9,1,1,4,2,16,3,18,10,3
23439,26-Mar-19,20:30:00,17,6,6,0,18,7,2,1,11,11,20,0,7,0,9,2,10,18,0,16,2,19,6,12,7,9,5,20,3,25,5,4
23449,26-Mar-19,20:40:00,27,10,7,0,28,13,10,1,17,4,20,0,5,2,27,8,6,12,0,13,1,11,13,6,2,13,19,9,2,4,12,0
23459,26-Mar-19,20:50:00,15,8,14,11,6,14,20,0,13,11,17,5,0,4,9,4,14,7,0,6,4,20,10,5,6,10,15,17,8,18,2,4
23469,26-Mar-19,21:00:00,20,12,9,9,7,10,5,4,17,6,13,22,0,5,11,10,21,13,0,13,4,14,30,7,13,10,22,22,0,14,7,3
23479,26-Mar-19,21:10:00,22,6,12,6,8,9,12,1,17,16,16,0,6,6,18,13,8,11,0,7,9,18,18,8,0,9,28,18,9,15,5,6
23489,26-Mar-19,21:20:00,22,10,4,5,13,19,17,12,34,6,22,0,9,47,37,9,8,17,0,18,4,15,13,9,4,10,37,22,9,24,5,20
23499,26-Mar-19,21:30:00,32,6,14,10,33,15,11,14,20,12,14,20,4,10,18,9,7,20,0,12,9,22,13,4,7,11,23,24,11,19,8,27
23509,26-Mar-19,21:40:00,22,11,8,2,20,21,14,23,30,21,15,12,0,12,12,7,18,19,0,10,6,23,15,3,5,15,23,18,16,12,13,23
23519,26-Mar-19,21:50:00,27,10,11,2,14,18,38,17,15,9,12,6,7,16,13,6,15,14,0,11,5,36,20,12,2,13,26,20,9,36,9,30
23529,26-Mar-19,22:00:00,31,13,7,7,25,19,21,22,24,23,24,0,12,21,20,13,12,16,0,18,8,27,16,7,0,18,20,22,5,24,15,27
23539,26-Mar-19,22:10:00,22,13,2,9,6,27,22,14,15,6,24,0,0,13,8,11,10,22,0,15,6,28,4,9,4,4,8,16,8,9,10,2
23549,26-Mar-19,22:20:00,2,1,0,0,4,14,22,2,10,0,9,0,0,4,2,10,9,14,0,20,1,12,0,8,3,1,10,5,0,5,2,0
23559,26-Mar-19,22:30:00,0,0,0,0,0,7,0,0,8,0,0,0,0,0,7,9,6,16,0,0,0,2,0,7,18,0,6,0,0,4,0,0
23569,26-Mar-19,22:40:00,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,8,0,8,0,0,0,8,0,0,11,0,6,0,0,0,1,0
23579,26-Mar-19,22:50:00,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,4,0,0,0,2,0,0,0,0,8,0,0,0,0,0
23589,26-Mar-19,23:00:00,0,0,0,2,2,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
23599,26-Mar-19,23:10:00,0,0,0,0,6,2,10,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
23609,26-Mar-19,23:20:00,0,0,0,0,5,0,7,0,0,0,13,0,11,1,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
23619,26-Mar-19,23:30:00,0,3,0,0,4,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,2,0,2,0,0,0,5,0
23629,26-Mar-19,23:40:00,0,4,0,0,4,6,0,0,1,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0
23639,26-Mar-19,23:50:00,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0,9,0,0,5,0,0
23649,27-Mar-19,0:00:00,0,0,0,0,0,4,3,0,0,0,0,0,8,0,4,4,0,0,0,0,3,0,0,0,4,0,3,0,0,3,0,0
23659,27-Mar-19,0:10:00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,0,0,0,0,7,0,0,0,0,2,0,0,7,2,0
23669,27-Mar-19,0:20:00,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,8,0,0,0,0,0,2,0,0,0,0,6,0,0,0,2,0
23679,27-Mar-19,0:30:00,0,3,0,0,0,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0
23689,27-Mar-19,0:40:00,0,4,2,0,7,6,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0
23699,27-Mar-19,0:50:00,0,2,2,0,6,15,0,2,0,0,0,0,3,0,8,0,0,1,0,0,2,0,0,0,5,3,4,0,0,0,0,0
23709,27-Mar-19,1:00:00,0,1,0,0,3,4,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0
23719,27-Mar-19,1:10:00,0,5,0,0,6,1,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,8,0,0,0,8,0,0,0,0,0,0
23729,27-Mar-19,1:20:00,0,1,0,0,2,8,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,5,0,2,0,0,0,0,0
23739,27-Mar-19,1:30:00,0,3,0,2,1,0,1,2,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
23749,27-Mar-19,1:40:00,0,0,0,0,7,0,0,6,0,0,0,0,0,0,12,0,2,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0
23759,27-Mar-19,1:50:00,0,3,0,0,0,0,0,9,0,0,0,0,0,0,3,0,20,2,0,0,0,0,0,0,0,0,8,0,0,6,2,0
23769,27-Mar-19,2:00:00,0,1,0,0,0,0,0,5,0,0,0,5,0,0,9,0,5,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
23779,27-Mar-19,2:10:00,0,2,0,0,12,0,0,8,0,0,0,0,0,0,0,0,2,11,0,0,0,0,0,0,0,0,2,0,0,1,0,0
23789,27-Mar-19,2:20:00,0,0,0,0,8,0,0,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
23799,27-Mar-19,2:30:00,0,2,0,0,15,1,0,4,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,6,0,10,0,0,0,2,0
23809,27-Mar-19,2:40:00,0,2,0,0,6,0,0,11,0,0,0,0,0,2,0,0,9,0,0,0,3,0,0,0,2,0,8,0,0,0,10,0
23819,27-Mar-19,2:50:00,0,6,0,0,4,0,0,4,0,0,0,0,0,0,0,0,4,15,0,0,12,0,0,0,0,0,0,0,0,0,0,0
23829,27-Mar-19,3:00:00,0,5,0,0,9,0,2,12,0,0,0,0,0,0,0,0,6,10,0,0,5,0,0,0,0,0,3,0,0,0,0,0
23839,27-Mar-19,3:10:00,0,3,0,0,10,2,0,4,0,0,0,0,0,0,0,0,9,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0
23849,27-Mar-19,3:20:00,0,7,0,0,10,4,0,0,0,0,0,0,1,0,0,0,8,0,0,0,13,0,0,0,7,0,0,0,0,4,0,0
23859,27-Mar-19,3:30:00,0,0,0,0,13,0,5,0,4,2,0,0,0,0,0,0,18,13,0,0,5,0,0,0,0,0,2,0,0,9,0,0
23869,27-Mar-19,3:40:00,0,1,7,4,16,0,0,0,4,0,0,0,0,0,5,0,6,0,0,0,9,5,0,0,4,0,13,0,0,11,0,0
23879,27-Mar-19,3:50:00,0,3,0,0,1,10,0,0,0,0,0,0,0,0,5,0,6,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0
23889,27-Mar-19,4:00:00,0,2,0,0,8,1,0,0,7,0,0,0,0,0,5,0,14,4,0,0,0,15,0,4,13,0,2,0,0,0,0,0
23899,27-Mar-19,4:10:00,0,5,0,7,2,9,0,7,0,0,0,0,0,0,0,0,2,3,0,0,7,9,0,0,0,0,0,0,0,0,5,0
23909,27-Mar-19,4:20:00,0,4,0,0,6,9,0,8,0,0,0,0,0,0,0,0,2,0,0,0,11,0,0,2,10,0,2,0,0,0,5,0
23919,27-Mar-19,4:30:00,0,11,0,0,7,13,0,1,9,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,2,0,1,0,0,0,4,0
23929,27-Mar-19,4:40:00,0,6,0,0,2,30,0,0,8,0,0,0,0,3,0,0,2,0,0,4,16,0,0,2,2,0,9,0,0,0,23,0
23939,27-Mar-19,4:50:00,0,7,0,2,2,2,0,0,0,0,0,0,0,3,0,0,7,13,0,0,23,0,10,0,0,0,0,0,0,0,15,0
23949,27-Mar-19,5:00:00,0,6,0,1,0,0,4,0,0,0,0,0,0,0,17,0,2,0,0,0,16,0,15,0,0,0,0,0,0,0,1,0
23959,27-Mar-19,5:10:00,0,0,0,0,0,0,0,0,2,0,0,0,0,9,14,0,1,0,0,0,16,0,20,0,0,0,0,0,0,0,0,0
23969,27-Mar-19,5:20:00,0,11,0,0,2,2,5,0,6,0,0,0,0,2,10,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0
23979,27-Mar-19,5:30:00,0,6,0,0,13,0,4,0,0,0,0,0,0,0,10,0,6,0,0,0,24,0,0,0,0,0,21,0,0,0,2,0
23989,27-Mar-19,5:40:00,0,4,0,0,19,0,15,0,0,0,0,0,0,1,10,0,3,5,0,0,11,0,0,0,0,0,1,0,0,0,0,0
23999,27-Mar-19,5:50:00,0,13,0,0,7,0,0,11,0,0,0,0,0,14,20,0,7,29,0,0,29,0,0,0,0,0,0,0,0,0,0,0
24009,27-Mar-19,6:00:00,0,7,6,14,7,0,0,16,9,0,0,0,0,0,4,0,2,0,0,0,22,4,0,0,0,0,0,0,4,0,11,0
24019,27-Mar-19,6:10:00,0,11,2,8,0,0,2,0,5,0,21,0,0,0,0,0,0,4,0,0,12,0,0,0,3,0,0,0,4,0,7,0
24029,27-Mar-19,6:20:00,0,9,9,0,0,0,0,0,13,0,10,0,0,0,7,0,4,11,0,2,0,0,1,0,0,0,0,0,0,0,5,0
24039,27-Mar-19,6:30:00,0,4,15,0,0,0,0,0,0,0,9,0,0,0,6,1,0,0,0,0,14,0,2,1,0,2,0,0,0,0,31,0
24049,27-Mar-19,6:40:00,0,3,5,6,0,0,0,0,0,0,0,0,2,0,10,0,8,0,0,0,30,15,10,9,0,0,0,0,0,0,23,1
24059,27-Mar-19,6:50:00,0,11,22,18,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,17,11,0,8,0,0,0,0,0,0,36,0
24069,27-Mar-19,7:00:00,0,11,1,7,0,10,2,0,0,0,0,0,0,0,7,0,0,0,0,2,2,7,0,20,0,0,26,0,0,1,3,0
24079,27-Mar-19,7:10:00,0,15,0,0,0,17,2,0,0,0,0,0,0,0,0,0,0,1,0,21,2,6,0,9,0,0,11,0,0,29,16,0
24089,27-Mar-19,7:20:00,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,14,32,1,0,4,0,0,17,0,2,18,16,0
24099,27-Mar-19,7:30:00,0,7,0,0,0,0,0,0,2,0,0,0,0,4,0,0,4,0,0,0,9,0,0,14,0,0,2,2,0,3,6,0
24109,27-Mar-19,7:40:00,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,9,0,0,3,0,0,17,0,5,0,1,0
24119,27-Mar-19,7:50:00,0,9,0,0,0,7,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,11,0,0,9,4,0,0,2,0
24129,27-Mar-19,8:00:00,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,10,0,0,0,0,0,0,0,8,0,0,17,0,4,0,0,3
24139,27-Mar-19,8:10:00,0,8,0,0,0,0,3,0,8,0,0,0,0,0,7,0,12,0,0,0,0,0,0,2,0,0,13,0,3,0,8,0
24149,27-Mar-19,8:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,2,0,0,0,6,0,2,3,0,9,0,0,4,1,0
24159,27-Mar-19,8:30:00,7,0,0,5,0,0,0,0,0,0,1,0,0,0,25,0,6,0,0,0,5,5,0,9,0,0,12,21,5,0,6,0
24169,27-Mar-19,8:40:00,0,0,0,0,0,0,0,0,0,0,13,0,0,0,17,0,0,0,0,0,20,12,0,0,0,0,9,12,0,0,3,0
24179,27-Mar-19,8:50:00,0,0,0,0,13,0,2,0,0,5,10,0,0,0,4,0,4,20,0,0,0,0,0,10,5,0,18,0,3,0,12,0
24189,27-Mar-19,9:00:00,0,0,0,0,16,0,3,16,30,0,18,0,0,9,15,0,11,12,0,0,7,2,0,6,0,8,16,23,8,17,1,0
24199,27-Mar-19,9:10:00,0,0,0,0,3,36,9,3,26,0,19,0,0,0,12,0,1,40,0,13,24,10,0,13,9,14,6,30,0,18,0,6
24209,27-Mar-19,9:20:00,0,0,0,4,11,32,13,15,14,0,10,0,3,0,11,0,13,10,0,15,0,12,0,10,0,9,17,10,0,6,0,0
24219,27-Mar-19,9:30:00,0,8,0,2,30,25,9,16,26,2,4,0,0,0,14,7,8,7,0,1,12,7,0,12,0,9,3,0,0,0,0,0
24229,27-Mar-19,9:40:00,0,5,0,8,19,7,6,10,5,0,7,0,0,4,20,4,10,0,0,22,20,13,0,21,0,0,6,10,11,0,0,5
24239,27-Mar-19,9:50:00,0,1,8,0,21,6,12,9,25,0,14,0,5,5,13,14,14,1,0,15,10,0,12,19,0,0,3,11,15,20,0,26
24249,27-Mar-19,10:00:00,12,6,10,0,22,7,6,23,24,5,9,0,0,3,14,13,13,14,0,7,7,5,6,10,2,12,15,25,4,24,0,8
24259,27-Mar-19,10:10:00,17,2,10,0,23,0,9,6,7,6,2,0,0,3,18,0,15,11,0,2,3,4,0,11,5,0,5,6,14,2,0,1
24269,27-Mar-19,10:20:00,12,1,15,0,0,0,8,8,21,10,15,0,4,5,13,0,23,9,0,15,0,1,4,8,0,8,6,8,6,2,12,6
24279,27-Mar-19,10:30:00,5,0,5,1,7,0,2,4,6,4,7,0,0,4,18,0,11,8,0,3,0,0,5,9,3,0,9,4,1,22,1,2
24289,27-Mar-19,10:40:00,22,18,6,2,13,0,8,10,15,5,1,2,0,0,11,0,7,5,0,0,0,2,0,7,2,0,0,16,16,0,0,3
24299,27-Mar-19,10:50:00,4,3,4,0,17,0,6,4,14,0,7,0,0,4,16,0,8,4,0,6,0,3,0,11,4,3,5,5,7,2,0,6
24309,27-Mar-19,11:00:00,3,2,4,5,14,0,2,2,3,1,0,2,0,3,5,0,7,17,0,8,0,0,2,5,20,0,10,5,6,0,0,2
24319,27-Mar-19,11:10:00,0,2,10,0,1,0,0,0,8,8,9,0,0,8,18,0,9,10,0,1,0,3,5,2,0,0,7,0,6,0,0,0
24329,27-Mar-19,11:20:00,0,1,6,0,4,5,3,8,10,1,10,0,0,2,15,0,12,3,0,16,0,0,8,4,4,0,2,11,0,0,0,0
24339,27-Mar-19,11:30:00,3,0,13,1,3,13,1,4,0,0,0,0,0,7,10,0,8,5,0,0,0,0,0,6,1,4,2,10,7,0,0,4
24349,27-Mar-19,11:40:00,11,0,16,0,0,23,0,3,10,0,0,0,0,3,19,0,9,0,0,0,0,0,2,3,0,0,6,0,5,0,0,0
24359,27-Mar-19,11:50:00,20,2,11,3,0,17,0,0,6,0,11,0,0,4,10,0,12,2,0,0,0,0,3,3,0,1,8,0,10,0,0,0
24369,27-Mar-19,12:00:00,0,2,17,1,0,10,0,0,0,5,0,0,0,0,11,0,9,4,0,0,0,0,0,11,0,0,0,6,0,0,0,0
24379,27-Mar-19,12:10:00,4,1,8,5,6,23,0,0,6,0,5,0,0,7,4,0,7,1,0,0,0,0,0,6,0,0,3,2,7,0,0,4
24389,27-Mar-19,12:20:00,5,3,12,0,6,0,0,0,12,0,0,4,0,10,0,0,6,3,0,0,0,0,0,0,1,2,4,0,0,0,0,6
24399,27-Mar-19,12:30:00,0,2,5,0,8,0,0,0,0,0,1,6,0,14,6,0,6,0,0,0,0,0,2,0,1,0,3,0,0,0,0,2
24409,27-Mar-19,12:40:00,0,1,0,0,8,0,0,6,3,0,1,2,0,9,0,0,5,0,0,0,0,0,4,4,0,0,0,0,8,0,0,0
24419,27-Mar-19,12:50:00,0,3,6,4,2,0,11,8,2,0,0,5,0,0,0,0,8,0,0,0,0,0,9,0,7,0,0,0,0,0,0,2
24429,27-Mar-19,13:00:00,4,3,0,0,0,0,0,0,0,0,0,11,0,7,0,0,5,0,0,0,0,0,0,2,4,0,8,0,0,0,0,2
24439,27-Mar-19,13:10:00,0,0,0,0,10,0,0,0,0,7,12,7,0,0,0,0,9,0,0,0,0,0,0,15,2,0,6,0,0,4,0,0
24449,27-Mar-19,13:20:00,0,0,2,0,0,0,0,2,0,2,0,6,0,10,5,0,4,0,0,0,0,0,0,12,11,0,9,2,8,0,0,0
24459,27-Mar-19,13:30:00,0,0,0,2,0,0,0,5,0,3,11,9,0,14,2,0,4,0,0,0,0,0,0,5,1,0,6,0,0,6,0,0
24469,27-Mar-19,13:40:00,0,0,0,0,0,0,0,8,0,8,0,3,0,2,0,0,8,0,0,0,0,0,0,0,8,0,0,6,0,6,0,0
24479,27-Mar-19,13:50:00,0,0,0,0,8,0,0,5,0,0,0,0,0,6,6,0,11,3,0,0,0,0,3,2,0,0,0,3,0,0,0,4
24489,27-Mar-19,14:00:00,0,0,0,3,2,0,0,0,10,0,0,0,0,0,0,0,6,7,0,0,0,0,0,2,1,2,0,0,6,0,0,2
24499,27-Mar-19,14:10:00,0,0,0,2,0,0,0,0,4,0,0,0,0,3,8,0,6,0,0,2,0,0,0,4,0,0,4,0,2,12,0,0
24509,27-Mar-19,14:20:00,13,0,0,3,0,0,11,0,8,0,0,0,0,2,14,0,2,4,0,6,0,0,0,0,0,2,0,9,0,11,0,0
24519,27-Mar-19,14:30:00,5,0,0,1,0,0,3,1,10,0,2,8,0,0,4,0,7,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0
24529,27-Mar-19,14:40:00,3,0,0,0,6,0,0,5,12,0,0,0,0,2,9,0,2,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0
24539,27-Mar-19,14:50:00,8,0,0,3,3,0,0,2,4,0,0,15,0,2,0,0,7,0,0,0,0,0,0,2,4,0,8,1,8,6,0,2
24549,27-Mar-19,15:00:00,10,0,0,0,5,0,0,6,2,4,0,3,0,0,0,0,7,2,0,6,0,0,0,2,12,0,0,1,0,3,0,18
24559,27-Mar-19,15:10:00,11,1,0,5,0,0,2,6,14,4,0,4,0,0,0,0,3,2,0,5,0,0,0,0,5,0,2,0,0,0,0,0
24569,27-Mar-19,15:20:00,12,5,0,6,7,0,2,3,2,5,0,5,0,8,0,0,14,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0
24579,27-Mar-19,15:30:00,8,6,0,2,1,0,0,0,7,5,2,3,0,5,5,0,2,0,0,3,0,7,0,5,10,0,0,0,0,6,0,2
24589,27-Mar-19,15:40:00,2,1,0,0,0,0,0,6,7,3,0,0,0,6,2,0,0,0,0,5,0,3,0,7,7,0,2,0,0,14,0,2
24599,27-Mar-19,15:50:00,4,3,0,0,0,0,9,0,10,0,0,0,0,5,0,0,0,0,0,0,0,7,0,0,2,4,0,0,11,0,0,0
24609,27-Mar-19,16:00:00,0,3,0,0,0,0,4,5,0,3,1,0,0,0,0,0,0,1,0,0,0,8,0,0,0,2,0,8,1,0,0,0
24619,27-Mar-19,16:10:00,0,0,0,7,0,0,2,5,8,14,5,0,0,0,0,0,0,3,0,0,0,0,0,0,1,2,0,0,2,0,0,2
24629,27-Mar-19,16:20:00,0,0,0,0,7,0,0,4,9,6,0,0,0,4,7,0,0,0,0,0,0,0,0,0,2,0,9,0,2,4,0,3
24639,27-Mar-19,16:30:00,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,6,0,0,0,0,0,0,4,0,0,0,7,12,0,8
24649,27-Mar-19,16:40:00,0,1,0,12,0,0,0,0,0,4,0,0,0,0,0,1,0,6,0,0,0,0,0,0,5,4,3,0,4,0,15,1
24659,27-Mar-19,16:50:00,0,6,0,3,4,0,0,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,6,6,2
24669,27-Mar-19,17:00:00,0,1,0,2,0,0,0,5,6,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,2,0,4
24679,27-Mar-19,17:10:00,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,2,0,0,4,0,7,7,0,2
24689,27-Mar-19,17:20:00,0,5,0,0,0,0,10,0,2,0,0,0,0,0,0,0,0,2,0,8,0,0,0,0,3,5,2,8,0,0,0,0
24699,27-Mar-19,17:30:00,9,1,0,0,0,0,0,11,2,5,0,0,0,0,0,0,0,6,0,4,0,0,0,0,7,0,0,4,0,0,0,0
24709,27-Mar-19,17:40:00,17,0,0,1,0,0,0,0,0,7,0,0,0,2,4,0,0,1,0,2,0,0,0,0,0,0,0,0,2,8,0,0
24719,27-Mar-19,17:50:00,13,0,0,0,0,0,2,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,3,4,0,2,0,8,0,0,0
24729,27-Mar-19,18:00:00,0,6,0,1,0,0,0,0,13,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,2,4,0,0
24739,27-Mar-19,18:10:00,13,0,0,1,0,0,0,3,2,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,1,11,0,0
24749,27-Mar-19,18:20:00,9,2,0,0,0,0,0,5,0,5,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,0
24759,27-Mar-19,18:30:00,0,0,0,0,0,0,0,0,0,8,10,0,0,0,0,11,0,5,0,0,0,0,0,2,1,3,0,0,0,0,0,2
