track,original_slice,T_frame,X_pixel,Y_pixel,Z_slice,T_s,X_microns,Y_microns,Z_microns,speed,velocity,speed_2D
9.0,6389.0,236.0,195.0,85.0,17.0,1479.7199999999998,21.255,9.265,25.5,0.40821003184702853,0.40821003184702853,0.33076019734577455
10.0,7631.0,282.0,13.0,190.0,17.0,1768.1399999999999,1.417,20.71,25.5,3.652745316781554,-3.652745316781554,3.652745316781554
10.0,7658.0,283.0,14.0,185.0,17.0,1774.4099999999999,1.526,20.165,25.5,0.08864324194284134,0.08864324194284134,0.08864324194284134
10.0,7685.0,284.0,17.0,187.0,17.0,1780.6799999999998,1.853,20.383,25.5,0.06268023748414271,0.06268023748414271,0.06268023748414271
10.0,7711.0,285.0,39.0,179.0,16.0,1786.9499999999998,4.251,19.511,24.0,0.47206743774477544,0.47206743774477544,0.40695766834718966
10.0,7738.0,286.0,37.0,179.0,16.0,1793.2199999999998,4.033,19.511,24.0,0.03476874003189792,-0.03476874003189792,0.03476874003189792
10.0,7765.0,287.0,41.0,176.0,16.0,1799.4899999999998,4.469,19.184,24.0,0.08692185007974464,0.08692185007974464,0.08692185007974464
10.0,7792.0,288.0,38.0,178.0,16.0,1805.7599999999998,4.142,19.402,24.0,0.06268023748414271,-0.06268023748414271,0.06268023748414271
10.0,7847.0,290.0,33.0,182.0,17.0,1818.3,3.597,19.838,25.5,0.26386358427650586,-0.26386358427650586,0.11131428100162373
10.0,7874.0,291.0,31.0,181.0,17.0,1824.57,3.379,19.729,25.5,0.03887263310167111,-0.03887263310167111,0.03887263310167111
10.0,7901.0,292.0,22.0,186.0,17.0,1830.84,2.398,20.274,25.5,0.17898304391827494,-0.17898304391827494,0.17898304391827494
10.0,7928.0,293.0,7.0,187.0,17.0,1837.11,0.763,20.383,25.5,0.2613443868010602,-0.2613443868010602,0.2613443868010602
11.0,8011.0,296.0,164.0,70.0,19.0,1855.9199999999998,17.876,7.63,28.5,3.4373393484803465,3.4373393484803465,3.403875630630759
11.0,8038.0,297.0,149.0,101.0,19.0,1862.1899999999998,16.241,11.009,28.5,0.598689031576319,-0.598689031576319,0.598689031576319
11.0,8065.0,298.0,141.0,113.0,19.0,1868.4599999999998,15.369,12.317,28.5,0.25072094993657085,-0.25072094993657085,0.25072094993657085
11.0,8038.0,297.0,147.0,103.0,19.0,1862.1899999999998,16.023,11.227,28.5,0.20273485057037888,0.20273485057037888,0.20273485057037888
11.0,8064.0,298.0,137.0,112.0,18.0,1868.4599999999998,14.933,12.208,27.0,0.33456580223693555,-0.33456580223693555,0.23388277848979813
11.0,8064.0,298.0,139.0,111.0,18.0,1868.4599999999998,15.151,12.099,27.0,0.03887263310167098,0.03887263310167098,0.03887263310167098
11.0,8091.0,299.0,138.0,130.0,18.0,1874.7299999999998,15.042,14.17,27.0,0.33076019734577494,-0.33076019734577494,0.33076019734577494
11.0,8119.0,300.0,131.0,143.0,19.0,1880.9999999999998,14.279,15.587,28.5,0.3508792953395042,-0.3508792953395042,0.25667714729911334
11.0,8146.0,301.0,137.0,135.0,19.0,1887.27,14.933,14.715,28.5,0.17384370015948963,0.17384370015948963,0.17384370015948963
11.0,8198.0,303.0,133.0,125.0,17.0,1899.81,14.497,13.625,25.5,0.5137991640982986,0.5137991640982986,0.1872353952081853
11.0,8225.0,304.0,128.0,142.0,17.0,1906.08,13.952,15.478,25.5,0.3080518215290206,-0.3080518215290206,0.3080518215290206
11.0,8251.0,305.0,107.0,156.0,16.0,1912.35,11.663,17.004,24.0,0.49974485323482254,-0.49974485323482254,0.4387616623889991
11.0,8279.0,306.0,75.0,187.0,17.0,1918.62,8.175,20.383,25.5,0.810637106751483,-0.810637106751483,0.7745317274909267
11.0,8306.0,307.0,45.0,208.0,17.0,1924.8899999999999,4.905,22.672,25.5,0.6366098383325235,-0.6366098383325235,0.6366098383325235
11.0,8334.0,308.0,12.0,215.0,18.0,1931.1599999999999,1.308,23.435,27.0,0.6333682144544818,-0.6333682144544818,0.5864487813346722
12.0,8145.0,301.0,177.0,62.0,18.0,1887.27,19.293,6.758,27.0,3.911830925537436,3.911830925537436,3.911830925537436
12.0,8172.0,302.0,166.0,89.0,18.0,1893.54,18.094,9.701,27.0,0.5068371264259471,-0.5068371264259471,0.5068371264259471
12.0,8199.0,303.0,132.0,131.0,18.0,1899.81,14.388,14.279,27.0,0.9393996257643293,-0.9393996257643293,0.9393996257643293
12.0,8225.0,304.0,127.0,143.0,17.0,1906.08,13.843,15.587,25.5,0.32910132205177656,-0.32910132205177656,0.2259968102073365
12.0,8251.0,305.0,109.0,156.0,16.0,1912.35,11.881,17.004,24.0,0.4541208739224493,-0.4541208739224493,0.38599565564880756
12.0,8278.0,306.0,77.0,184.0,16.0,1918.62,8.393,20.056,24.0,0.7391935525282786,-0.7391935525282786,0.7391935525282786
12.0,8307.0,307.0,38.0,213.0,18.0,1924.8899999999999,4.142,23.217,27.0,0.9709621195805794,-0.9709621195805794,0.844887536806566
12.0,8334.0,308.0,10.0,216.0,18.0,1931.1599999999999,1.09,23.544,27.0,0.4895483044962779,-0.4895483044962779,0.4895483044962779
12.0,9201.0,340.0,171.0,99.0,21.0,2131.7999999999997,18.639,10.791,31.5,3.533537401315569,3.533537401315569,3.459882724735762
12.0,9173.0,339.0,163.0,97.0,20.0,2125.5299999999997,17.767,10.573,30.0,0.2788975291576338,-0.2788975291576338,0.1433551876211563
12.0,9200.0,340.0,143.0,128.0,20.0,2131.7999999999997,15.587,13.952,30.0,0.6413395455441601,-0.6413395455441601,0.6413395455441601
12.0,9199.0,340.0,128.0,147.0,19.0,2131.7999999999997,13.952,16.023,28.5,0.48407838825057203,-0.48407838825057203,0.4208310397522208
12.0,9226.0,341.0,137.0,137.0,19.0,2138.0699999999997,14.933,14.933,28.5,0.23388277848979813,0.23388277848979813,0.23388277848979813
12.0,9254.0,342.0,128.0,144.0,20.0,2144.3399999999997,13.952,15.696,30.0,0.3106786823440282,-0.3106786823440282,0.19821231473015316
12.0,9281.0,343.0,126.0,145.0,20.0,2150.6099999999997,13.734,15.805,30.0,0.03887263310167098,-0.03887263310167098,0.03887263310167098
12.0,9307.0,344.0,130.0,150.0,19.0,2156.8799999999997,14.17,16.35,28.5,0.2638635842765059,0.2638635842765059,0.11131428100162391
12.0,9577.0,354.0,131.0,152.0,19.0,2219.58,14.279,16.568,28.5,0.03887263310167098,-0.03887263310167098,0.03887263310167098
12.0,9604.0,355.0,105.0,175.0,19.0,2225.85,11.445,19.075,28.5,0.6034655471739603,-0.6034655471739603,0.6034655471739603
12.0,9630.0,356.0,90.0,192.0,18.0,2232.12,9.81,20.928,27.0,0.4610556483440682,-0.4610556483440682,0.39413092864888544
12.0,9684.0,358.0,140.0,147.0,18.0,2244.66,15.26,16.023,27.0,1.169413892448991,1.169413892448991,1.169413892448991
12.0,9901.0,366.0,136.0,157.0,19.0,2294.8199999999997,14.824,17.113,28.5,0.30379304661414097,-0.30379304661414097,0.1872353952081853
12.0,9928.0,367.0,147.0,149.0,19.0,2301.0899999999997,16.023,16.241,28.5,0.23645299608487452,0.23645299608487452,0.23645299608487452
12.0,9955.0,368.0,137.0,151.0,19.0,2307.3599999999997,14.933,16.459,28.5,0.17728648388568213,-0.17728648388568213,0.17728648388568213
12.0,9982.0,369.0,140.0,149.0,19.0,2313.6299999999997,15.26,16.241,28.5,0.06268023748414271,0.06268023748414271,0.06268023748414271
13.0,10822.0,400.0,166.0,102.0,22.0,2508.0,18.094,11.118,33.0,1.1777063229971165,1.1777063229971165,0.9337526897719558
13.0,10928.0,404.0,139.0,104.0,20.0,2533.08,15.151,11.336,30.0,0.6711609724897897,-0.6711609724897897,0.4706639599375493
13.0,10955.0,405.0,129.0,121.0,20.0,2539.35,14.061,13.189,30.0,0.34287337139417,-0.34287337139417,0.34287337139417
13.0,10982.0,406.0,114.0,132.0,20.0,2545.62,12.426,14.388,30.0,0.32336797462734795,-0.32336797462734795,0.32336797462734795
13.0,11009.0,407.0,115.0,140.0,20.0,2551.89,12.535,15.26,30.0,0.1401572718603735,-0.1401572718603735,0.1401572718603735
13.0,11036.0,408.0,113.0,147.0,20.0,2558.16,12.317,16.023,30.0,0.12656012407202175,-0.12656012407202175,0.12656012407202175
13.0,11063.0,409.0,88.0,174.0,20.0,2564.43,9.592,18.966,30.0,0.6396881259120184,-0.6396881259120184,0.6396881259120184
13.0,11090.0,410.0,88.0,177.0,20.0,2570.7,9.592,19.293,30.0,0.052153110047846604,-0.052153110047846604,0.052153110047846604
13.0,11117.0,411.0,44.0,201.0,20.0,2576.97,4.796,21.909,30.0,0.8713021278401543,-0.8713021278401543,0.8713021278401543
13.0,11144.0,412.0,44.0,201.0,20.0,2583.24,4.796,21.909,30.0,0.0,0.0,0.0
13.0,11171.0,413.0,44.0,201.0,20.0,2589.5099999999998,4.796,21.909,30.0,0.0,0.0,0.0
13.0,11198.0,414.0,69.0,190.0,20.0,2595.7799999999997,7.521,20.71,30.0,0.47481930811116263,0.47481930811116263,0.47481930811116263
13.0,11225.0,415.0,112.0,161.0,20.0,2602.0499999999997,12.208,17.549,30.0,0.9016440001964937,0.9016440001964937,0.9016440001964937
13.0,11252.0,416.0,132.0,146.0,20.0,2608.3199999999997,14.388,15.914,30.0,0.43460925039872406,0.43460925039872406,0.43460925039872406
13.0,11279.0,417.0,138.0,144.0,20.0,2614.5899999999997,15.042,15.696,30.0,0.10994840987507283,0.10994840987507283,0.10994840987507283
13.0,11306.0,418.0,129.0,149.0,20.0,2620.8599999999997,14.061,16.241,30.0,0.1789830439182748,-0.1789830439182748,0.1789830439182748
13.0,11333.0,419.0,136.0,140.0,20.0,2627.1299999999997,14.824,15.26,30.0,0.19821231473015316,0.19821231473015316,0.19821231473015316
